conversation_id,turn_id,role,audio_file,text
5,10,customer,,"Oh, okay."
5,11,caller,18_who_speaking.mp3,[Introduce Zaid and ask if they want to know more]
5,12,customer,,I'm not sure.
5,13,caller,19_compliance_disclaimer.mp3,[Brief compliance statement about investment risks]
5,14,customer,,"Alright, I'll listen."
5,15,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
5,16,customer,,"Yes, I do."
5,17,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
5,18,customer,,I'll think about it.
5,19,caller,20_feedback_request.mp3,[Ask for feedback on the call]
5,20,customer,,I'll let you know.
5,21,caller,21_end_call.mp3,[Polite call ending]
6,1,caller,01_greeting.mp3,[Greeting and introduction]
6,2,customer,,Hello.
6,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
6,4,customer,,"Okay, tell me more."
6,5,caller,22_market_update.mp3,[Brief current market update to spark interest]
6,6,customer,,That's interesting.
6,7,caller,04_company_intro.mp3,[Brief company introduction]
6,8,customer,,I'm interested in learning more.
6,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
6,10,customer,,"Yes, I do."
6,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
6,12,customer,,I'd like to join.
6,13,caller,10_show_interest.mp3,"[If interested, provide number to join]"
6,14,customer,,I'm 60 years old.
6,15,caller,13_thanks_for_joining.mp3,[Thank them for joining]
7,1,caller,01_greeting.mp3,[Greeting and introduction]
7,2,customer,,Hello.
7,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
7,4,customer,,What kind of investment options do you offer?
7,5,caller,23_investment_options.mp3,[Overview of investment options offered]
7,6,customer,,I'm interested in learning more.
7,7,caller,04_company_intro.mp3,[Brief company introduction]
7,8,customer,,"Okay, I'm listening."
7,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
7,10,customer,,"Yes, I do."
7,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
7,12,customer,,I'd like to join.
7,13,caller,10_show_interest.mp3,"[If interested, provide number to join]"
7,14,customer,,I'm 42 years old.
7,15,caller,13_thanks_for_joining.mp3,[Thank them for joining]
8,1,caller,01_greeting.mp3,[Greeting and introduction]
8,2,customer,,Hello.
8,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
8,4,customer,,I have some questions.
8,5,caller,24_customer_questions.mp3,[Invite customer to ask any questions]
8,6,customer,,What are the risks involved?
8,7,caller,19_compliance_disclaimer.mp3,[Brief compliance statement about investment risks]
8,8,customer,,"Okay, I'm interested."
8,9,caller,04_company_intro.mp3,[Brief company introduction]
8,10,customer,,Can I schedule a consultation?
8,11,caller,25_schedule_consultation.mp3,[Offer to schedule a detailed consultation]
8,12,customer,,"Yes, please."
8,13,caller,13_thanks_for_joining.mp3,[Thank them for joining]
4,1,caller,01_greeting.mp3,[Greeting and introduction]
4,2,customer,,Hello?
4,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
4,4,customer,,I can't hear you clearly.
4,5,caller,14_cant_hear_clearly.mp3,[Ask if they can hear now]
4,6,customer,,It's still fuzzy.
4,7,caller,15_now_hear.mp3,[Confirm they can hear and continue]
4,8,customer,,"Yes, a little better."
4,9,caller,04_company_intro.mp3,[Brief company introduction]
4,10,customer,,"Okay, go on."
4,11,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
4,12,customer,,"Yes, I do."
4,13,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
4,14,customer,,Sounds interesting. What's the number?
4,15,caller,10_show_interest.mp3,"[If interested, provide number to join]"
4,16,customer,,I'm 52 years old.
4,17,caller,13_thanks_for_joining.mp3,[Thank them for joining]
5,1,caller,01_greeting.mp3,[Greeting and introduction]
5,2,customer,,Hello.
5,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
5,4,customer,,How did you get my number?
5,5,caller,16_how_contacted.mp3,[Explain how we got their contact information]
5,6,customer,,"Okay, but I'm not really interested in investing right now."
5,7,caller,17_not_interested.mp3,[Polite response if not interested]
5,8,customer,,"Alright, thanks anyway."
6,1,caller,01_greeting.mp3,[Greeting and introduction]
6,2,customer,,Hello.
6,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
6,4,customer,,"Okay, tell me more."
6,5,caller,04_company_intro.mp3,[Brief company introduction]
6,6,customer,,"So, what kind of opportunities are we talking about?"
6,7,caller,18_market_update.mp3,[Brief current market update to spark interest]
6,8,customer,,"Hmm, interesting."
6,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
6,10,customer,,"Yes, I do."
6,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
6,12,customer,,What kind of information do you share in the group?
6,13,caller,19_investment_options.mp3,[Overview of investment options offered]
6,14,customer,,"Okay, I'm interested. What's the number?"
6,15,caller,10_show_interest.mp3,"[If interested, provide number to join]"
6,16,customer,,I'm 60 years old.
6,17,caller,13_thanks_for_joining.mp3,[Thank them for joining]
7,1,caller,01_greeting.mp3,[Greeting and introduction]
7,2,customer,,Hello.
7,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
7,4,customer,,"Okay, I'm listening."
7,5,caller,04_company_intro.mp3,[Brief company introduction]
7,6,customer,,Who is calling?
7,7,caller,19_not_robot.mp3,[Clarify it's a real person (Zaid) calling]
7,8,customer,,"Okay, Zaid. What's this about?"
7,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
7,10,customer,,"Yes, I do."
7,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
7,12,customer,,What are the benefits of joining?
7,13,caller,08_whatsapp_benefits.mp3,[Explain benefits of joining the WhatsApp group]
7,14,customer,,"Alright, I'm in. What's the number?"
7,15,caller,10_show_interest.mp3,"[If interested, provide number to join]"
7,16,customer,,I'm 42 years old.
7,17,caller,13_thanks_for_joining.mp3,[Thank them for joining]
8,1,caller,01_greeting.mp3,[Greeting and introduction]
8,2,customer,,Hello.
8,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
8,4,customer,,"Okay, I'm interested."
8,5,caller,04_company_intro.mp3,[Brief company introduction]
8,6,customer,,Do you offer any consultations?
8,7,caller,21_schedule_consultation.mp3,[Offer to schedule a detailed consultation]
8,8,customer,,"Yes, please."
8,9,caller,22_customer_questions.mp3,[Invite customer to ask any questions]
8,10,customer,,I have a few questions about investment strategies.
8,11,caller,23_compliance_disclaimer.mp3,[Brief compliance statement about investment risks]
8,12,customer,,"Okay, I understand."
8,13,caller,24_feedback_request.mp3,[Ask for feedback on the call]
8,14,customer,,It was informative.
8,15,caller,25_end_call.mp3,[Polite call ending]
4,1,caller,01_greeting.mp3,[Greeting and introduction]
4,2,customer,,Hello?
4,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
4,4,customer,,I can't hear you very well.
4,5,caller,14_cant_hear_clearly.mp3,[Ask if they can hear now]
4,6,customer,,It's still fuzzy.
4,7,caller,14_cant_hear_clearly.mp3,[Ask if they can hear now]
4,8,customer,,A little better now.
4,9,caller,15_now_hear.mp3,[Confirm they can hear and continue]
4,10,customer,,"Okay, go on."
4,11,caller,04_company_intro.mp3,[Brief company introduction]
4,12,customer,,Sounds interesting.
4,13,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
4,14,customer,,"Yes, I do."
4,15,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
4,16,customer,,"Sure, I'm interested."
4,17,caller,10_show_interest.mp3,"[If interested, provide number to join]"
4,18,customer,,I'm 52 years old.
4,19,caller,13_thanks_for_joining.mp3,[Thank them for joining]
5,1,caller,01_greeting.mp3,[Greeting and introduction]
5,2,customer,,Hello.
5,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
5,4,customer,,How did you get my number?
5,5,caller,16_how_contacted.mp3,[Explain how we got their contact information]
5,6,customer,,"Okay, but I'm not sure about this."
5,7,caller,04_company_intro.mp3,[Brief company introduction]
5,8,customer,,Is this a robot?
5,9,caller,17_not_robot.mp3,[Clarify it's a real person (Zaid) calling]
5,10,customer,,"Oh, okay."
5,11,caller,18_who_speaking.mp3,[Introduce Zaid and ask if they want to know more]
5,12,customer,,"Yes, tell me more."
5,13,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
5,14,customer,,"Yes, I do."
5,15,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
5,16,customer,,I'm not sure.
5,17,caller,19_compliance_disclaimer.mp3,[Brief compliance statement about investment risks]
5,18,customer,,"Alright, I'll join."
5,19,caller,10_show_interest.mp3,"[If interested, provide number to join]"
5,20,customer,,I'm 60 years old.
5,21,caller,13_thanks_for_joining.mp3,[Thank them for joining]
6,1,caller,01_greeting.mp3,[Greeting and introduction]
6,2,customer,,Hello.
6,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
6,4,customer,,I'm interested.
6,5,caller,04_company_intro.mp3,[Brief company introduction]
6,6,customer,,Sounds good.
6,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
6,8,customer,,"Yes, I do."
6,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
6,10,customer,,"Yes, please."
6,11,caller,10_show_interest.mp3,"[If interested, provide number to join]"
6,12,customer,,I'm 42 years old.
6,13,caller,13_thanks_for_joining.mp3,[Thank them for joining]
7,1,caller,01_greeting.mp3,[Greeting and introduction]
7,2,customer,,Hello.
7,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
7,4,customer,,Tell me more.
7,5,caller,20_market_update.mp3,[Brief current market update to spark interest]
7,6,customer,,Interesting.
7,7,caller,21_investment_options.mp3,[Overview of investment options offered]
7,8,customer,,What are the risks involved?
7,9,caller,19_compliance_disclaimer.mp3,[Brief compliance statement about investment risks]
7,10,customer,,"Okay, I'm interested."
7,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
7,12,customer,,"Yes, please."
7,13,caller,10_show_interest.mp3,"[If interested, provide number to join]"
7,14,customer,,I'm 30 years old.
7,15,caller,13_thanks_for_joining.mp3,[Thank them for joining]
8,1,caller,01_greeting.mp3,[Greeting and introduction]
8,2,customer,,Hello.
8,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
8,4,customer,,"I'm interested, but I have some questions."
8,5,caller,22_customer_questions.mp3,[Invite customer to ask any questions]
8,6,customer,,What kind of investment options do you offer?
8,7,caller,21_investment_options.mp3,[Overview of investment options offered]
8,8,customer,,Can I schedule a consultation to discuss this further?
8,9,caller,23_schedule_consultation.mp3,[Offer to schedule a detailed consultation]
8,10,customer,,"Yes, please."
8,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
9,1,caller,01_greeting.mp3,[Greeting and introduction]
9,2,customer,,Hello.
9,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
9,4,customer,,I'm not interested in joining a WhatsApp group.
9,5,caller,24_not_interested.mp3,[Polite response if not interested]
9,6,customer,,"Okay, thanks anyway."
9,7,caller,25_feedback_request.mp3,[Ask for feedback on the call]
9,8,customer,,It was informative.
9,9,caller,26_end_call.mp3,[Polite call ending]
4,1,caller,01_greeting.mp3,[Greeting and introduction]
4,2,customer,,Hello?
4,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
4,4,customer,,I can't hear you very well.
4,5,caller,15_cant_hear_clearly.mp3,[Ask if they can hear now]
4,6,customer,,It's still fuzzy.
4,7,caller,15_cant_hear_clearly.mp3,[Ask if they can hear now]
4,8,customer,,"Okay, a little better."
4,9,caller,16_now_hear.mp3,[Confirm they can hear and continue]
4,10,customer,,"Yes, go on."
4,11,caller,04_company_intro.mp3,[Brief company introduction]
4,12,customer,,"Okay, I'm interested."
4,13,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
4,14,customer,,"Yes, I do."
4,15,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
4,16,customer,,"Sure, what's the number?"
4,17,caller,10_show_interest.mp3,"[If interested, provide number to join]"
4,18,customer,,I'm 52 years old.
4,19,caller,13_thanks_for_joining.mp3,[Thank them for joining]
5,1,caller,01_greeting.mp3,[Greeting and introduction]
5,2,customer,,Hello?
5,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
5,4,customer,,How did you get my number?
5,5,caller,17_how_contacted.mp3,[Explain how we got their contact information]
5,6,customer,,"Okay, but I'm not sure about this."
5,7,caller,04_company_intro.mp3,[Brief company introduction]
5,8,customer,,Is this a robot?
5,9,caller,18_not_robot.mp3,[Clarify it's a real person (Zaid) calling]
5,10,customer,,"Oh, okay."
5,11,caller,19_who_speaking.mp3,[Introduce Zaid and ask if they want to know more]
5,12,customer,,I'm not sure.
5,13,caller,20_compliance_disclaimer.mp3,[Brief compliance statement about investment risks]
5,14,customer,,"Okay, I'll think about it."
5,15,caller,21_feedback_request.mp3,[Ask for feedback on the call]
5,16,customer,,I'll let you know.
5,17,caller,22_end_call.mp3,[Polite call ending]
6,1,caller,01_greeting.mp3,[Greeting and introduction]
6,2,customer,,Hello.
6,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
6,4,customer,,Sounds interesting.
6,5,caller,04_company_intro.mp3,[Brief company introduction]
6,6,customer,,Can you tell me more about your investment options?
6,7,caller,23_investment_options.mp3,[Overview of investment options offered]
6,8,customer,,"Okay, I'm interested in learning more."
6,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
6,10,customer,,"I do, but I'm not sure about joining a group."
6,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
6,12,customer,,Can I ask some questions first?
6,13,caller,24_customer_questions.mp3,[Invite customer to ask any questions]
6,14,customer,,"Okay, I'll think about it."
6,15,caller,21_feedback_request.mp3,[Ask for feedback on the call]
6,16,customer,,I'll let you know.
6,17,caller,22_end_call.mp3,[Polite call ending]
7,1,caller,01_greeting.mp3,[Greeting and introduction]
7,2,customer,,Hello.
7,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
7,4,customer,,I'm interested in learning more.
7,5,caller,04_company_intro.mp3,[Brief company introduction]
7,6,customer,,Can you tell me about the current market situation?
7,7,caller,25_market_update.mp3,[Brief current market update to spark interest]
7,8,customer,,I'd like to schedule a consultation.
7,9,caller,26_schedule_consultation.mp3,[Offer to schedule a detailed consultation]
7,10,customer,,"Okay, I'll call back later."
7,11,caller,22_end_call.mp3,[Polite call ending]
4,1,caller,01_greeting.mp3,[Greeting and introduction]
4,2,customer,,Hello?
4,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
4,4,customer,,I can't hear you very well.
4,5,caller,15_cant_hear_clearly.mp3,[Ask if they can hear now]
4,6,customer,,"A little better, but still not clear."
4,7,caller,15_cant_hear_clearly.mp3,[Ask if they can hear now]
4,8,customer,,"Yes, much better now."
4,9,caller,16_now_hear.mp3,[Confirm they can hear and continue]
4,10,customer,,"Okay, go on."
4,11,caller,04_company_intro.mp3,[Brief company introduction]
4,12,customer,,Sounds interesting.
4,13,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
4,14,customer,,"Yes, I do."
4,15,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
4,16,customer,,I'm in.
4,17,caller,10_show_interest.mp3,"[If interested, provide number to join]"
4,18,customer,,I'm 52 years old.
4,19,caller,13_thanks_for_joining.mp3,[Thank them for joining]
5,1,caller,01_greeting.mp3,[Greeting and introduction]
5,2,customer,,Hello.
5,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
5,4,customer,,How did you get my number?
5,5,caller,17_how_contacted.mp3,[Explain how we got their contact information]
5,6,customer,,"Okay, but I'm not sure about this."
5,7,caller,04_company_intro.mp3,[Brief company introduction]
5,8,customer,,Is this a real person calling?
5,9,caller,18_not_robot.mp3,[Clarify it's a real person (Zaid) calling]
5,10,customer,,"Alright, I'm listening."
5,11,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
5,12,customer,,"Yes, I do."
5,13,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
5,14,customer,,What's the catch?
5,15,caller,09_free_to_join.mp3,[Clarify that joining is free]
5,16,customer,,"Okay, I'll give it a try."
5,17,caller,10_show_interest.mp3,"[If interested, provide number to join]"
5,18,customer,,I'm 60 years old.
5,19,caller,13_thanks_for_joining.mp3,[Thank them for joining]
6,1,caller,01_greeting.mp3,[Greeting and introduction]
6,2,customer,,Hello.
6,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
6,4,customer,,Sounds interesting.
6,5,caller,04_company_intro.mp3,[Brief company introduction]
6,6,customer,,Who is this?
6,7,caller,19_who_speaking.mp3,[Introduce Zaid and ask if they want to know more]
6,8,customer,,"Yes, tell me more."
6,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
6,10,customer,,"Yes, I do."
6,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
6,12,customer,,What kind of information do you share?
6,13,caller,20_market_update.mp3,[Brief current market update to spark interest]
6,14,customer,,"Okay, I'm interested."
6,15,caller,10_show_interest.mp3,"[If interested, provide number to join]"
6,16,customer,,I'm 42 years old.
6,17,caller,13_thanks_for_joining.mp3,[Thank them for joining]
7,1,caller,01_greeting.mp3,[Greeting and introduction]
7,2,customer,,Hello.
7,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
7,4,customer,,"I'm interested, but I need more information."
7,5,caller,04_company_intro.mp3,[Brief company introduction]
7,6,customer,,What kind of investments do you offer?
7,7,caller,21_investment_options.mp3,[Overview of investment options offered]
7,8,customer,,"Okay, I'm interested in joining."
7,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
7,10,customer,,I'm 38 years old.
7,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
8,1,caller,01_greeting.mp3,[Greeting and introduction]
8,2,customer,,Hello.
8,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
8,4,customer,,"I'm interested, but I have some questions."
8,5,caller,22_customer_questions.mp3,[Invite customer to ask any questions]
8,6,customer,,What are the risks involved?
8,7,caller,23_compliance_disclaimer.mp3,[Brief compliance statement about investment risks]
8,8,customer,,"Okay, I understand. I'm in."
8,9,caller,10_show_interest.mp3,"[If interested, provide number to join]"
8,10,customer,,I'm 55 years old.
8,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
9,1,caller,01_greeting.mp3,[Greeting and introduction]
9,2,customer,,Hello.
9,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
9,4,customer,,This sounds interesting.
9,5,caller,04_company_intro.mp3,[Brief company introduction]
9,6,customer,,Can I schedule a consultation to discuss my specific needs?
9,7,caller,24_schedule_consultation.mp3,[Offer to schedule a detailed consultation]
9,8,customer,,"Yes, please."
9,9,caller,10_show_interest.mp3,"[If interested, provide number to join]"
9,10,customer,,I'm 48 years old.
9,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
10,1,caller,01_greeting.mp3,[Greeting and introduction]
10,2,customer,,Hello.
10,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
10,4,customer,,I'm not interested.
10,5,caller,14_not_interested.mp3,[Polite response if not interested]
10,6,customer,,"Okay, thanks anyway."
10,7,caller,25_feedback_request.mp3,[Ask for feedback on the call]
10,8,customer,,"No problem, have a good day."
10,9,caller,26_end_call.mp3,[Polite call ending]
4,1,caller,01_greeting.mp3,[Greeting and introduction]
4,2,customer,,Hello?
4,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
4,4,customer,,I can't hear you very well.
4,5,caller,14_cant_hear_clearly.mp3,[Ask if they can hear now]
4,6,customer,,It's still fuzzy.
4,7,caller,14_cant_hear_clearly.mp3,[Ask if they can hear now]
4,8,customer,,"Okay, I can hear you now."
4,9,caller,15_now_hear.mp3,[Confirm they can hear and continue]
4,10,customer,,"Yes, go on."
4,11,caller,04_company_intro.mp3,[Brief company introduction]
4,12,customer,,"Okay, I'm interested."
4,13,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
4,14,customer,,"Yes, I do."
4,15,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
4,16,customer,,"Sure, I'll join."
4,17,caller,10_show_interest.mp3,"[If interested, provide number to join]"
4,18,customer,,I'm 52 years old.
4,19,caller,13_thanks_for_joining.mp3,[Thank them for joining]
5,1,caller,01_greeting.mp3,[Greeting and introduction]
5,2,customer,,Hello.
5,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
5,4,customer,,How did you get my number?
5,5,caller,16_how_contacted.mp3,[Explain how we got their contact information]
5,6,customer,,"Okay, but I'm not sure about this."
5,7,caller,04_company_intro.mp3,[Brief company introduction]
5,8,customer,,Is this a robot?
5,9,caller,17_not_robot.mp3,[Clarify it's a real person (Zaid) calling]
5,10,customer,,"Okay, go on."
5,11,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
5,12,customer,,"Yes, I do."
5,13,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
5,14,customer,,I'm not sure.
5,15,caller,08_whatsapp_benefits.mp3,[Explain benefits of joining the WhatsApp group]
5,16,customer,,"Alright, I'll give it a try."
5,17,caller,10_show_interest.mp3,"[If interested, provide number to join]"
5,18,customer,,I'm 28 years old.
5,19,caller,13_thanks_for_joining.mp3,[Thank them for joining]
6,1,caller,01_greeting.mp3,[Greeting and introduction]
6,2,customer,,Hello.
6,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
6,4,customer,,Sounds interesting.
6,5,caller,04_company_intro.mp3,[Brief company introduction]
6,6,customer,,"Okay, tell me more."
6,7,caller,18_who_speaking.mp3,[Introduce Zaid and ask if they want to know more]
6,8,customer,,"Yes, please."
6,9,caller,19_compliance_disclaimer.mp3,[Brief compliance statement about investment risks]
6,10,customer,,I understand.
6,11,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
6,12,customer,,"Yes, I do."
6,13,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
6,14,customer,,I'm interested.
6,15,caller,10_show_interest.mp3,"[If interested, provide number to join]"
6,16,customer,,I'm 60 years old.
6,17,caller,13_thanks_for_joining.mp3,[Thank them for joining]
7,1,caller,01_greeting.mp3,[Greeting and introduction]
7,2,customer,,Hello.
7,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
7,4,customer,,"Okay, I'm listening."
7,5,caller,04_company_intro.mp3,[Brief company introduction]
7,6,customer,,What kind of investment options do you offer?
7,7,caller,20_investment_options.mp3,[Overview of investment options offered]
7,8,customer,,I'm interested.
7,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
7,10,customer,,"Yes, I do."
7,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
7,12,customer,,I'd like to join.
7,13,caller,10_show_interest.mp3,"[If interested, provide number to join]"
7,14,customer,,I'm 42 years old.
7,15,caller,13_thanks_for_joining.mp3,[Thank them for joining]
8,1,caller,01_greeting.mp3,[Greeting and introduction]
8,2,customer,,Hello.
8,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
8,4,customer,,"I'm interested, but I have some questions."
8,5,caller,21_customer_questions.mp3,[Invite customer to ask any questions]
8,6,customer,,"Okay, I'd like to know more about your services."
8,7,caller,22_schedule_consultation.mp3,[Offer to schedule a detailed consultation]
8,8,customer,,"Yes, please."
8,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
8,10,customer,,"Yes, I do."
8,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
8,12,customer,,I'll join.
8,13,caller,10_show_interest.mp3,"[If interested, provide number to join]"
8,14,customer,,I'm 35 years old.
8,15,caller,13_thanks_for_joining.mp3,[Thank them for joining]
9,1,caller,01_greeting.mp3,[Greeting and introduction]
9,2,customer,,Hello.
9,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
9,4,customer,,What's the current market situation?
9,5,caller,19_compliance_disclaimer.mp3,[Brief compliance statement about investment risks]
9,6,customer,,Okay.
9,7,caller,23_market_update.mp3,[Brief current market update to spark interest]
9,8,customer,,Interesting.
9,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
9,10,customer,,"Yes, I do."
9,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
9,12,customer,,I'm in.
9,13,caller,10_show_interest.mp3,"[If interested, provide number to join]"
9,14,customer,,I'm 58 years old.
9,15,caller,13_thanks_for_joining.mp3,[Thank them for joining]
4,1,caller,01_greeting.mp3,[Greeting and introduction]
4,2,customer,,Hello?
4,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
4,4,customer,,I can't hear you very well.
4,5,caller,15_cant_hear_clearly.mp3,[Ask if they can hear now]
4,6,customer,,It's still fuzzy.
4,7,caller,15_cant_hear_clearly.mp3,[Ask if they can hear now]
4,8,customer,,A little better now.
4,9,caller,16_now_hear.mp3,[Confirm they can hear and continue]
4,10,customer,,"Okay, go on."
4,11,caller,04_company_intro.mp3,[Brief company introduction]
4,12,customer,,Interesting.
4,13,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
4,14,customer,,"Yes, I do."
4,15,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
4,16,customer,,Sounds good.
4,17,caller,10_show_interest.mp3,"[If interested, provide number to join]"
4,18,customer,,I'm 52 years old.
4,19,caller,13_thanks_for_joining.mp3,[Thank them for joining]
5,1,caller,01_greeting.mp3,[Greeting and introduction]
5,2,customer,,Hello.
5,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
5,4,customer,,How did you get my number?
5,5,caller,17_how_contacted.mp3,[Explain how we got their contact information]
5,6,customer,,"Okay, but I'm not sure about this."
5,7,caller,04_company_intro.mp3,[Brief company introduction]
5,8,customer,,Is this a real person calling?
5,9,caller,18_not_robot.mp3,[Clarify it's a real person (Zaid) calling]
5,10,customer,,"Alright, I'm listening."
5,11,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
5,12,customer,,"Yes, I do."
5,13,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
5,14,customer,,What's the catch?
5,15,caller,09_free_to_join.mp3,[Clarify that joining is free]
5,16,customer,,"Okay, I'll give it a try."
5,17,caller,10_show_interest.mp3,"[If interested, provide number to join]"
5,18,customer,,I'm 60 years old.
5,19,caller,13_thanks_for_joining.mp3,[Thank them for joining]
6,1,caller,01_greeting.mp3,[Greeting and introduction]
6,2,customer,,Hello.
6,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
6,4,customer,,I'm interested.
6,5,caller,04_company_intro.mp3,[Brief company introduction]
6,6,customer,,Tell me more.
6,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
6,8,customer,,"Yes, I do."
6,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
6,10,customer,,I'm in.
